"","callTime_GMT","marketId","inplay","selectionId","competitorStatus","bckPrc1","bckPrc2","bckPrc3","bckSz1","bckSz2","bckSz3","layPrc1","layPrc2","layPrc3","laySz1","laySz2","laySz3"
"1708","2017-04-27 13:27:28",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,3.35,25.06,10.22,16,18,19,2.78,13.52,5.37
"1709","2017-04-27 13:27:28",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1710","2017-04-27 13:27:28",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711","2017-04-27 13:27:29",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,40.87,69.07,234.11,2.66,2.68,2.7,46.52,20.45,159.67
"1712","2017-04-27 13:27:29",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,10.97,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1713","2017-04-27 13:27:29",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,103.83,84.03,7,7.2,7.4,57.37,14.2,114.43
"1714","2017-04-27 13:27:29",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1715","2017-04-27 13:27:29",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1716","2017-04-27 13:27:29",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717","2017-04-27 13:27:30",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,40.87,69.07,234.11,2.66,2.68,2.7,46.52,20.45,159.67
"1718","2017-04-27 13:27:30",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,10.97,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1719","2017-04-27 13:27:30",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,103.83,84.03,7,7.2,7.4,57.37,14.2,114.43
"1720","2017-04-27 13:27:30",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1721","2017-04-27 13:27:30",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1722","2017-04-27 13:27:30",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723","2017-04-27 13:27:30",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,40.87,69.07,234.11,2.66,2.68,2.7,46.52,20.45,159.67
"1724","2017-04-27 13:27:30",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,10.97,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1725","2017-04-27 13:27:30",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,103.83,86.14,7,7.2,7.4,57.37,14.2,114.43
"1726","2017-04-27 13:27:30",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1727","2017-04-27 13:27:30",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1728","2017-04-27 13:27:30",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729","2017-04-27 13:27:31",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,40.87,69.07,234.11,2.66,2.68,2.7,46.52,20.45,159.67
"1730","2017-04-27 13:27:31",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,10.97,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1731","2017-04-27 13:27:31",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,103.83,86.14,7,7.2,7.4,57.37,14.2,114.43
"1732","2017-04-27 13:27:31",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1733","2017-04-27 13:27:31",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1734","2017-04-27 13:27:31",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1735","2017-04-27 13:27:32",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,40.87,69.07,234.11,2.66,2.68,2.7,46.52,16.23,159.67
"1736","2017-04-27 13:27:32",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,10.97,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1737","2017-04-27 13:27:32",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,103.83,86.14,7,7.2,7.4,57.37,14.2,114.43
"1738","2017-04-27 13:27:32",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1739","2017-04-27 13:27:32",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1740","2017-04-27 13:27:32",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741","2017-04-27 13:27:33",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,40.87,69.07,234.11,2.66,2.68,2.7,46.52,16.23,159.67
"1742","2017-04-27 13:27:33",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,10.97,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1743","2017-04-27 13:27:33",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,103.83,84.03,7,7.2,7.4,57.37,14.2,114.43
"1744","2017-04-27 13:27:33",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1745","2017-04-27 13:27:33",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1746","2017-04-27 13:27:33",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747","2017-04-27 13:27:33",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,40.87,69.07,234.11,2.66,2.68,2.7,46.52,16.23,159.67
"1748","2017-04-27 13:27:33",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,10.97,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1749","2017-04-27 13:27:33",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,103.83,84.03,7,7.2,7.4,57.37,14.2,114.43
"1750","2017-04-27 13:27:33",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1751","2017-04-27 13:27:33",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1752","2017-04-27 13:27:33",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1753","2017-04-27 13:27:34",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,40.87,69.07,234.11,2.66,2.68,2.7,46.52,16.23,159.67
"1754","2017-04-27 13:27:34",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,10.97,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1755","2017-04-27 13:27:34",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,103.83,86.14,7,7.2,7.4,57.37,14.2,114.43
"1756","2017-04-27 13:27:34",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1757","2017-04-27 13:27:34",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1758","2017-04-27 13:27:34",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1759","2017-04-27 13:27:35",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,40.87,69.07,234.11,2.66,2.68,2.7,46.52,16.23,159.67
"1760","2017-04-27 13:27:35",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,10.97,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1761","2017-04-27 13:27:35",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,103.83,86.14,7,7.2,7.4,57.37,14.2,114.43
"1762","2017-04-27 13:27:35",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1763","2017-04-27 13:27:35",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1764","2017-04-27 13:27:35",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765","2017-04-27 13:27:35",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,19.96,69.07,234.11,2.66,2.68,2.7,46.52,16.23,159.67
"1766","2017-04-27 13:27:35",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,10.97,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1767","2017-04-27 13:27:35",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,103.83,86.14,7,7.2,7.4,57.37,14.2,114.43
"1768","2017-04-27 13:27:35",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1769","2017-04-27 13:27:35",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1770","2017-04-27 13:27:35",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771","2017-04-27 13:27:36",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,19.96,69.07,234.11,2.66,2.68,2.7,46.52,16.23,159.67
"1772","2017-04-27 13:27:36",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,10.97,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1773","2017-04-27 13:27:36",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,103.83,86.14,7,7.2,7.4,57.37,14.2,114.43
"1774","2017-04-27 13:27:36",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1775","2017-04-27 13:27:36",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1776","2017-04-27 13:27:36",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777","2017-04-27 13:27:37",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,19.96,69.07,234.11,2.66,2.68,2.7,46.52,16.23,159.67
"1778","2017-04-27 13:27:37",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,10.97,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1779","2017-04-27 13:27:37",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,103.83,86.14,7,7.2,7.4,57.37,14.2,114.43
"1780","2017-04-27 13:27:37",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1781","2017-04-27 13:27:37",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1782","2017-04-27 13:27:37",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783","2017-04-27 13:27:38",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,19.96,69.07,224.85,2.66,2.68,2.7,46.52,16.23,159.67
"1784","2017-04-27 13:27:38",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,10.97,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1785","2017-04-27 13:27:38",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,103.83,84.03,7,7.2,7.4,57.37,14.2,114.43
"1786","2017-04-27 13:27:38",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1787","2017-04-27 13:27:38",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1788","2017-04-27 13:27:38",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789","2017-04-27 13:27:38",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,19.96,69.07,227.84,2.66,2.68,2.7,48.97,16.23,159.67
"1790","2017-04-27 13:27:38",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,11.3,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1791","2017-04-27 13:27:38",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,103.83,84.03,7,7.2,7.4,57.37,14.2,114.43
"1792","2017-04-27 13:27:38",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1793","2017-04-27 13:27:38",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1794","2017-04-27 13:27:38",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795","2017-04-27 13:27:39",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,19.96,69.07,227.84,2.66,2.68,2.7,48.97,16.23,166.18
"1796","2017-04-27 13:27:39",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,11.3,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1797","2017-04-27 13:27:39",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,103.83,86.14,7,7.2,7.4,57.37,14.2,114.43
"1798","2017-04-27 13:27:39",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1799","2017-04-27 13:27:39",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1800","2017-04-27 13:27:39",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801","2017-04-27 13:27:40",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,135.61,69.07,227.84,2.66,2.68,2.7,48.97,16.23,166.18
"1802","2017-04-27 13:27:40",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,11.3,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1803","2017-04-27 13:27:40",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,103.83,86.14,7,7.2,7.4,57.37,14.2,114.43
"1804","2017-04-27 13:27:40",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1805","2017-04-27 13:27:40",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1806","2017-04-27 13:27:40",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807","2017-04-27 13:27:41",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,135.61,69.07,227.84,2.66,2.68,2.7,48.97,16.23,166.18
"1808","2017-04-27 13:27:41",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,10.37,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1809","2017-04-27 13:27:41",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,103.83,86.14,7,7.2,7.4,57.37,14.2,114.43
"1810","2017-04-27 13:27:41",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1811","2017-04-27 13:27:41",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1812","2017-04-27 13:27:41",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813","2017-04-27 13:27:41",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,135.61,69.07,227.84,2.66,2.68,2.7,48.97,16.23,166.18
"1814","2017-04-27 13:27:41",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,10.37,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1815","2017-04-27 13:27:41",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,103.83,84.03,7,7.2,7.4,57.37,14.2,114.43
"1816","2017-04-27 13:27:41",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1817","2017-04-27 13:27:41",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1818","2017-04-27 13:27:41",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1819","2017-04-27 13:27:42",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,135.61,69.07,227.84,2.66,2.68,2.7,48.97,16.23,166.18
"1820","2017-04-27 13:27:42",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,10.37,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1821","2017-04-27 13:27:42",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,103.83,84.03,7,7.2,7.4,57.37,14.2,114.43
"1822","2017-04-27 13:27:42",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1823","2017-04-27 13:27:42",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1824","2017-04-27 13:27:42",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1825","2017-04-27 13:27:43",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,135.61,69.07,234.11,2.66,2.68,2.7,38.96,26.16,166.18
"1826","2017-04-27 13:27:43",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,10.37,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1827","2017-04-27 13:27:43",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,65.07,86.14,7,7.2,7.4,57.37,14.2,114.43
"1828","2017-04-27 13:27:43",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1829","2017-04-27 13:27:43",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1830","2017-04-27 13:27:43",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1831","2017-04-27 13:27:43",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,26.66,69.07,234.11,2.66,2.68,2.7,34.74,26.16,166.18
"1832","2017-04-27 13:27:43",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,11.39,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1833","2017-04-27 13:27:43",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,65.07,86.14,7,7.2,7.4,57.37,14.2,114.43
"1834","2017-04-27 13:27:43",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1835","2017-04-27 13:27:43",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1836","2017-04-27 13:27:43",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1837","2017-04-27 13:27:44",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,26.66,69.07,234.11,2.66,2.68,2.7,34.74,26.16,166.18
"1838","2017-04-27 13:27:44",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,11.39,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1839","2017-04-27 13:27:44",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,65.07,84.03,7,7.2,7.4,57.37,14.2,114.43
"1840","2017-04-27 13:27:44",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1841","2017-04-27 13:27:44",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1842","2017-04-27 13:27:44",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1843","2017-04-27 13:27:45",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,26.66,69.07,234.11,2.66,2.68,2.7,34.74,26.16,166.18
"1844","2017-04-27 13:27:45",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,11.39,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1845","2017-04-27 13:27:45",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,65.07,84.03,7,7.2,7.4,57.37,14.2,114.43
"1846","2017-04-27 13:27:45",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1847","2017-04-27 13:27:45",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1848","2017-04-27 13:27:45",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849","2017-04-27 13:27:45",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,26.66,69.07,234.11,2.66,2.68,2.7,34.74,26.16,166.18
"1850","2017-04-27 13:27:45",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,11.39,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1851","2017-04-27 13:27:45",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,65.07,84.03,7,7.2,7.4,57.37,14.2,114.43
"1852","2017-04-27 13:27:45",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1853","2017-04-27 13:27:45",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1854","2017-04-27 13:27:45",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855","2017-04-27 13:27:46",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,26.66,69.07,234.11,2.66,2.68,2.7,34.74,26.16,166.18
"1856","2017-04-27 13:27:46",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,11.39,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1857","2017-04-27 13:27:46",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,65.07,86.14,7,7.2,7.4,57.37,14.2,114.43
"1858","2017-04-27 13:27:46",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1859","2017-04-27 13:27:46",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1860","2017-04-27 13:27:46",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1861","2017-04-27 13:27:47",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,26.66,69.07,234.11,2.66,2.68,2.7,34.74,26.16,166.18
"1862","2017-04-27 13:27:47",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,11.39,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1863","2017-04-27 13:27:47",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,65.07,86.14,7,7.2,7.4,57.37,14.2,114.43
"1864","2017-04-27 13:27:47",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1865","2017-04-27 13:27:47",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1866","2017-04-27 13:27:47",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1867","2017-04-27 13:27:47",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,26.66,69.07,234.11,2.66,2.68,2.7,34.74,26.16,166.18
"1868","2017-04-27 13:27:47",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,11.39,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1869","2017-04-27 13:27:47",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,65.07,86.14,7,7.2,7.4,57.37,14.2,114.43
"1870","2017-04-27 13:27:47",1.131267607,FALSE,12327645,"ACTIVE",15.5,15,14.5,2,25.06,10.22,16,18,19,2.78,13.52,5.37
"1871","2017-04-27 13:27:47",1.131267607,FALSE,6484261,"ACTIVE",17,16.5,16,24.39,43.53,9.67,18,19,19.5,17.66,59.66,20.44
"1872","2017-04-27 13:27:47",1.131267607,FALSE,11734192,"REMOVED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873","2017-04-27 13:27:48",1.131267607,FALSE,10354065,"ACTIVE",2.64,2.62,2.6,26.66,69.07,234.11,2.66,2.68,2.7,34.74,26.16,166.18
"1874","2017-04-27 13:27:48",1.131267607,FALSE,12154433,"ACTIVE",2.8,2.78,2.76,11.39,28.95,30.76,2.82,2.84,2.86,12.41,17.31,126.75
"1875","2017-04-27 13:27:48",1.131267607,FALSE,11149841,"ACTIVE",6.8,6.6,6.4,12.29,65.07,84.03,7,7.2,7.4,57.37,14.2,114.43
